tweet_id,clean_text,intent
1850502,"Yes, I’ve done all that and tried *several* Apple approved lightning cords. It charges *very* slowly or not at all.",performance
245354,how do I turn shuffle off? I just want the tracks to play in album-order?,orders_products_warranty
1829643,dear fucking sort this shit out every iOS11 update as fucked up my music dock,apple_music_media
1867637,I swear every time comes out with a new iPhone they purposely release an update killing the battery life on the old model.,battery_charging
819866,iOS 11.0.2 drains my battery so fast now...help!,battery_charging
1901170,"#iOS11 is riddled w/issues, speakerphone rarely works, camera frozen 30% of the time, y did u issue v11.03 w/ so many bugs!?!",performance
1001225,Bluetooth suddenly turns off automatically while streaming on wireless speaker on iPhone 8 plus. Happens several time.,connectivity
2906755,so I called last week about my iPhone X making a crackling noise through the speaker and no one has called me back?? I’m beginning to become impatient because this thing cost $1000,device_hardware
1954645,"11.0.3 is horrible. Fix it ASAP. Battery doesn’t last more than 6 hours now and phone is extremely buggy, apps won’t load etc",battery_charging
2299183,The screen is now completely unresponsive and the phone is unusable. I did lots of research and restarted like 100 times already and still it is like a piece of rock. The phone shop also doesn’t change a new one for me. I lost all my trust with Apple finally.,screen_display_keyboard
2439800,It is set to mirror my iPhone,device_hardware
1657245,Why is the letter “I️” turning into these!? #iphoneprobs,device_hardware
1811849,will there be an update coming soon that’s gonna fix my battery issues or should I just throw away the whole phone and use a pigeon?,battery_charging
447393,"i have a problem with my iphone that it suddenly all the photos have been deleted from the gallery and after restarting the phone the photos were restored but not all of then there is almost 5000 photos not restored., why and how this happened?",device_hardware
2497931,I just lost my headphone adapter. What am I supposed to do now? Not listen to music? 🤧,apple_music_media
996580,The Bluetooth device in question is a not a car... Thank you for your concern,connectivity
2312102,Just updated to iOS 11.1 and I keep getting a pop up saying sms not sent even though I’ve not tried to send one? Help pls 👍🏻,ios_update
119531,"hi can you please help me? my iphone 7 keeps freezing, it has happened like 5 times today and I have to restart my phone every time that that happens bc my screen doesn’t react",screen_display_keyboard
2205749,Any way to check the overall battery health of my iPhone 6s?,battery_charging
416148,"Neither me nor can get Apple Watch, series 2, to control iTunes on our iPhones. I have a 6, she has a 7+.",app_store_itunes
1123817,I wanna thank and for creating iOS 11 to brick all iPhones made before the 8. Seriously my shit is unusable,ios_update
524535,ughhh my screen sensitivity has been sooo off. liking random ppls pics on IG. FT the wrong Person. this is just a no!,screen_display_keyboard
325892,So upset with the new #iOS on my 6s. Battery lasts 6 hours literally. It seems strategy to make you change your phone. 👎🏼👎🏼,battery_charging
942778,I updated My new IPhone 6S to ios11. I absolutely hate it. It’s been eating up my battery. Within minutes of minimal use.,battery_charging
2040647,This new update has my Phone going slower than molasses in December,performance
1163222,"Congratulations my iPhone 6+ is so slow now and such a pain, is almost spend $1,000 for a faster one. Almost (but still, no)",performance
269881,It is the latest version. iOS 11.2.,ios_update
1702950,i hate the new ios it uses all of my battery i want a refund and an android,battery_charging
150018,"Yes, it was available, I wasn’t changing neither iTunes Store nor physical location",app_store_itunes
365284,Yes it sucks wish I could remove it my music on Bluetooth to my truck has 5 second delay to change songs and I hate Apple Pay,connectivity
1552566,"Yeah I checked,it’s got to be the iOS update not being compatible with apps I think",ios_update
2036280,iOS 11.1 on iPhone 6s is the single worst Apple product I’ve experienced. Terrible battery prob. 11.0.3 was ok. What to do??,ios_update
284443,Do you guys know if the in-app purchase service is down? I haven’t been able to buy anything in-app for a few days now.,billing_payment_purchase
955124,"iOS 11.0.2 update awful - some paid-for apps not working, some apps not working in landscape, apps hanging. Please roll back!",app_issues
637450,Yo so yall sending updates every week but not one of them fixes the fact that my apps continuously crashing/freezing? 🤔,performance
2072112,Hey iOS 11.1.2 is so much fun. It just keeps getting better,ios_update
1236316,I Forget My iCloud I’d And Password Now I Unable To Open My iPhone5s Plz Help,apple_id_icloud
2120210,idk why i thought updating my phone was gonna make anything better bc now nothing will open or close properly and it’s frozen 24/7. fuck y’all,performance
1357324,"Thank you. When I open the AppStore I just get a blank screen. Even if the updates show up, they won’t download!",screen_display_keyboard
870332,Correções de bugs aonde? Não houve melhoria nenhuma 🙄 iOS 11.0.3,ios_update
1132153,"Yeah. Every app I open takes minutes to load and sometimes doesn't open at all. Also, my battery is being drained faster than normal",battery_charging
1838237,It is IPhone 6 and IOS 11.0.3. All apps take time to open. Even the message I’m typing takes more time than before the upgrade,ios_update
543729,c’est quoi ce bug aujourd’hui avec votre iOS ? Mon iPhone tape des reboot toute les 2 minutes ..,device_hardware
1993040,IOS 11 has got to be the worst software update.,ios_update
40522,"please fix/help me with the podcast app. What happened to it?? No longer playing next episode, losing my place, can’t find the settings anymore. #help",apple_music_media
336219,"Y can’t y’all release an update that won’t fuck shit up, can’t play Apple Music on shuffle since ios11",apple_music_media
307330,But WiFi doesn’t even turn off WiFi and how is location services not an option????,connectivity
2117194,"tristemente se mantiene el lag en el teclado en mi iPhone 6 iOS 11.2, solucionenlo por favor 😩",performance
1203502,need to sort out this update ASAP! Kmt my phone keeps freezing,performance
188358,"2-3 minutes after switching wifi off from control centre, it turns back on by itself. Every time. Otherwise, love the update",connectivity
2082683,I really hope are working on a solution to everyone’s pre #iphone8 phones being completely messed up post #IOS11. This is unbearable 😫 #IRefuseToUpgrade,device_hardware
1883497,Dear my iphone7 keeps telling me that my apple earphones and connector (that came in the same box as it) is not an authorized accessory. 😑,device_hardware
1337357,Looks like I got the #iPhoneX BUT still haven’t received conf email 😱#Stressing,device_hardware
2138245,I have the newest iPhone update but some emojis only show the question mark like my phone doesn’t support it????,device_hardware
1698497,Updated my phone and love the update but my battery is so crap now 😑,battery_charging
2515972,"Im on an iPhone 7, and I’m on the latest iOS (11.1.1)",device_hardware
33365,"Yes, My phone does not stay charged like before",billing_payment_purchase
233973,currently writing 2 u frm next 2 the wall cos after this stupid iOS 11 update my phone can’t go 5 secs without being on charge,ios_update
396982,"I'm Just saying improving the software and make it more optimized for all apple iPhones &amp; iPad , huge difference between ios 10.3.3 and 11.",ios_update
1676299,iOS 11 completely FUCKED my phone please fix it this is bullshit,ios_update
1792182,. your software update slowed my phone all the way back to the 1700s so I demand a new one w/ a seamless transition of all my data thx,performance
